prodejni_cena_mil,plocha_pozemku_pred_domem_m2,sousedstvi,plocha_pozemku_m2,obytna_plocha_m2,celkova_kvalita,rok_vystavby,rok_rekonstrukce,pocet_aut_v_garazi,plocha_garaze_m2,pocet_koupelen
8.92522,6.22445187662579,NridgHt,1388.7030843552584,252.04384986993685,9,2008,2008,3,79.71014492753623,2
1.72,5.388331475287997,Edwards,845.2248234856932,56.20587142326273,4,1920,2002,0,0.0,1
4.01248,,Crawfor,3034.9312523225567,233.6492010405054,6,1957,1975,2,44.96469713861018,3
3.5,7.896692679301376,Timber,947.6031215161652,140.18952062430324,6,1988,1989,2,55.74136008918618,2
2.56,5.574136008918618,BrkSide,571.8134522482349,126.53288740245264,6,1920,1999,2,46.63693794128577,2
2.15,5.574136008918618,NAmes,668.8963210702342,76.83017465626162,5,1955,2007,1,36.41768859160164,1
0.786,4.645113340765515,BrkSide,464.5113340765515,31.02935711631364,1,1946,1950,0,0.0,1
3.56,6.874767744332962,Gilbert,841.32292827945,131.36380527684875,8,2004,2004,2,37.43961352657005,2
2.15,6.503158677071721,Edwards,650.3158677071721,125.13935340022296,5,1910,1991,0,0.0,1
3.76,5.295429208472688,CollgCr,829.0598290598291,160.16350798959496,7,1998,1999,2,48.959494611668525,2
2.225,,NAmes,1183.110367892977,80.2675585284281,4,1972,1972,2,53.51170568561873,1
3.16,,Sawyer,1073.29988851728,107.67372723894464,5,1968,1968,1,31.21516164994426,1
5.44,,CollgCr,1061.2225938312895,148.7365291713118,8,2001,2002,2,62.2445187662579,2
6.3,7.896692679301376,Timber,1356.4659977703457,170.75436640654033,9,2006,2006,3,71.07023411371237,2
4.96,,NoRidge,1021.9249349684133,212.28167967298404,8,2000,2000,3,60.20066889632108,2
4.265,7.246376811594203,NWAmes,942.0289855072464,156.0758082497213,7,1998,1999,2,54.16202155332591,2
2.66,3.1586770717205503,NAmes,376.9973987365292,71.256038647343,7,1998,1998,1,34.09513192121888,1
3.5933,5.388331475287997,Gilbert,1589.000371609067,138.9817911557042,7,2006,2006,2,39.576365663322186,2
4.58,,NWAmes,1285.4886659234487,202.8056484578224,7,1988,1988,3,73.0211817168339,2
4.2,6.503158677071721,BrkSide,811.6871051653661,151.89520624303233,6,1923,1950,2,40.876997398736535,1
2.59,5.016722408026756,Mitchel,672.9840208101078,71.3489409141583,5,1970,1970,2,57.971014492753625,1
2.5,4.552211073950205,OldTown,765.0501672240803,76.644370122631,5,1955,1995,2,66.88963210702342,1
5.26,6.967670011148273,Somerst,870.958751393534,194.53734671125977,7,2003,2004,2,57.13489409141583,2
2.8,4.923820141211446,NPkVill,375.6038647342995,99.31252322556672,6,1977,1977,2,40.876997398736535,2
2.25,4.645113340765515,OldTown,557.4136008918618,86.21330360460796,5,1957,1957,1,26.755852842809364,1
5.11,8.082497212931996,NridgHt,1035.4886659234487,159.51319212188778,8,2006,2006,3,84.35525826830175,2
2.16,6.22445187662579,Edwards,815.4031958379785,104.6079524340394,4,1949,2003,2,48.30917874396136,2
5.68,7.896692679301376,NridgHt,987.086584912672,190.07803790412487,7,2003,2004,3,80.91787439613528,2
2.26,5.388331475287997,BrkSide,592.7164622816797,97.3615756224452,5,1922,1950,1,26.012634708286885,1
2.82,6.410256410256411,NAmes,1379.5986622073578,101.44927536231884,5,1957,1957,1,27.77777777777778,1
2.16,5.574136008918618,IDOTRR,1025.6410256410256,124.11742846525456,4,1920,1950,1,52.95429208472687,1
3.5,5.295429208472688,Gilbert,2031.9583797844668,134.3366778149387,7,1996,1997,2,37.71832032701598,2
4.68,,Blmngtn,296.91564474173174,144.64882943143814,7,2003,2004,2,39.01895206243032,2
2.43,,Sawyer,1053.6046079524342,129.31995540691193,5,1957,1996,2,49.05239687848384,1
3.4,7.153474544778893,Mitchel,929.951690821256,129.041248606466,5,1974,1975,2,38.83314752879971,1
2.16,5.852842809364549,Edwards,1291.9918246005204,92.53065774804904,5,1940,1969,0,0.0,1
3.7,6.13154960981048,Edwards,2023.4113712374583,155.51839464882943,6,1918,1950,2,36.78929765886288,2
5.36,,NoRidge,1239.8736529171313,213.21070234113716,7,1992,2000,2,54.81233742103308,2
2.56,6.13154960981048,SWISU,637.123745819398,153.01003344481606,6,1915,1950,1,20.066889632107024,1
6.5,7.153474544778893,StoneBr,1040.3195837978446,232.627276105537,9,2005,2007,3,60.94388703084356,2
4.28,6.503158677071721,NridgHt,944.9089557785212,142.6049795615013,7,2004,2004,2,49.42400594574508,2
6.332,7.339279078409514,SawyerW,1145.20624303233,198.06763285024155,8,1983,2009,2,56.85618729096991,1
2.7192,,NAmes,653.288740245262,87.60683760683762,5,1979,1979,2,55.74136008918618,1
2.852,6.874767744332962,NAmes,1217.11259754738,160.5351170568562,5,1965,1965,2,53.51170568561873,2
2.4,5.574136008918618,NAmes,681.1594202898551,80.2675585284281,6,1959,1959,1,26.755852842809364,1
4.49,7.710888145670755,Timber,1222.5009290226683,157.19063545150502,7,2009,2009,2,60.38647342995169,2
3.4,7.060572277963582,Gilbert,925.9568933481976,132.85024154589374,7,2000,2000,2,37.16090672612412,2
2.78,6.503158677071721,NAmes,975.473801560758,103.02861389817912,5,1971,2005,1,26.755852842809364,1
2.37,7.432181345224824,NAmes,787.8112225938313,112.96915644741732,5,1947,1950,1,31.21516164994426,1
2.9,4.830917874396135,SWISU,584.5410628019324,137.21664808621333,7,1928,1950,1,20.066889632107024,2
3.29,8.918617614269788,Sawyer,1094.1099962839094,122.6309921962096,5,1966,1966,2,52.39687848383501,1
2.92,3.1586770717205503,Somerst,334.8197696023783,129.31995540691193,7,2007,2007,2,50.16722408026756,2
2.63,7.5250836120401345,OldTown,1128.7625418060202,166.759568933482,5,1954,1954,1,32.70159791898922,2
3.638,,NAmes,1354.9795615013006,132.75733927907842,6,1960,1987,2,53.14009661835749,1
5.06586,9.10442214790041,NridgHt,1180.230397621702,189.70642883686364,8,2008,2009,3,129.13415087328133,2
2.37,7.5250836120401345,Edwards,1100.055741360089,75.80824972129321,6,1990,1990,0,0.0,1
6.5,6.967670011148273,OldTown,1254.180602006689,257.8037904124861,10,1893,2000,2,81.75399479747307,3
2.66,4.7380156075808255,BrkSide,568.561872909699,146.1352657004831,4,1935,1995,1,22.296544035674472,1
7.398,8.175399479747306,Timber,1063.0806391675958,188.40579710144928,8,2005,2006,3,81.75399479747307,2
2.6,5.109624674842067,BrkSide,953.8275733927908,77.85209959123003,6,1918,2000,1,25.54812337421033,1
2.74,6.874767744332962,Sawyer,811.965811965812,79.89594946116685,5,1982,1982,2,49.05239687848384,1
2.86,6.038647342995169,ClearCr,2331.382385730212,136.84503901895206,5,1968,2003,1,41.99182460052025,1
1.59,4.645113340765515,BrkSide,845.4106280193237,86.86361947231514,5,1930,1960,1,28.613898179115573,1
3.718,5.945745076179859,CollgCr,772.9468599033817,146.97138610182088,7,2004,2004,2,48.30917874396136,2
9.039,9.0115198810851,NridgHt,1252.1367521367522,213.30360460795245,10,2008,2008,3,78.22370865849128,2
2.76,5.574136008918618,Mitchel,613.154960981048,75.80824972129321,5,1982,2003,2,75.80824972129321,1
2.8,,CollgCr,412.0215533259012,78.78112225938314,6,2003,2003,2,39.01895206243032,1
2.2,8.175399479747306,CollgCr,742.2891118543292,85.84169453734671,5,1975,1975,1,26.012634708286885,1
6.38,6.410256410256411,StoneBr,1049.981419546637,169.6395392047566,8,2005,2006,3,70.41991824600521,2
2.29008,5.574136008918618,OldTown,334.4481605351171,127.09030100334448,6,1910,1993,1,20.066889632107024,1
3.88402,4.923820141211446,Blmngtn,364.362690449647,130.24897807506505,7,2006,2007,3,60.20066889632108,0
4.35,7.432181345224824,Crawfor,1206.2430323299889,153.01003344481606,5,1977,1977,2,57.69230769230769,2
3.02,2.229654403567447,Blueste,181.1594202898551,144.55592716462283,6,1980,1980,2,41.99182460052025,2
5.5,6.874767744332962,NridgHt,1015.1430694908956,176.88591601635082,8,2005,2005,2,68.37606837606837,2
2.82,4.645113340765515,IDOTRR,836.1204013377927,127.74061687105166,6,1937,1950,1,50.538833147528806,1
4.4,7.432181345224824,SawyerW,932.8316610925308,177.90784095131923,8,1992,1992,2,47.00854700854701,2
3.02,2.787068004459309,Somerst,295.6150130063174,111.48272017837236,7,2004,2005,2,44.593088071348944,2
4.42,8.175399479747306,CollgCr,1189.4277220364177,138.7959866220736,7,2002,2002,2,49.238201412114456,2
4.1,7.896692679301376,NAmes,1263.47082868822,184.50390189520624,7,1965,1990,2,45.15050167224081,2
3.04,7.617985878855444,CollgCr,1157.9338535860277,96.61835748792272,5,1996,1996,2,53.51170568561873,1
4.5,7.246376811594203,Edwards,724.6376811594204,186.5477517651431,5,1948,2002,1,21.36752136752137,3
7.182,7.246376811594203,Crawfor,1130.4347826086955,296.7298402081011,8,1934,1998,2,35.30286138981791,2
2.37,5.667038275733928,Sawyer,737.9227053140097,95.5964325529543,4,1961,1961,1,24.24749163879599,1
6.26,,CollgCr,1026.570048309179,200.01858045336309,9,2000,2000,3,68.37606837606837,2
2.96,,NWAmes,965.7190635451506,95.87513935340024,6,1978,1978,2,52.39687848383501,2
5.23,,CollgCr,1104.143441099963,173.91304347826087,8,2001,2001,2,49.33110367892977,2
2.94,6.503158677071721,Mitchel,780.5648457822372,104.05053883314754,5,2007,2007,0,0.0,1
1.51,1.9509476031215165,MeadowV,138.51727982162765,58.52842809364549,4,1972,1972,0,0.0,1
2.75,7.432181345224824,NAmes,817.5399479747306,97.91898922333704,6,1963,1963,2,44.593088071348944,1
3.664,,Gilbert,730.3047194351543,140.18952062430324,6,2002,2003,2,36.51059085841695,2
2.11,5.481233742103307,NAmes,671.4046822742475,77.29468599033817,6,1954,1954,2,49.05239687848384,1
6.29626,8.361204013377927,NridgHt,1086.3991081382387,169.82534373838723,9,2007,2007,3,71.90635451505017,2
6.1,7.896692679301376,Timber,1137.4953548866592,210.1449275362319,8,2003,2003,3,69.58379784466742,2
1.34,4.180602006688964,Edwards,766.2578966926793,80.2675585284281,3,1914,1950,0,0.0,1
4.8,8.361204013377927,NWAmes,1003.3444816053512,242.84652545522115,6,1974,1997,2,57.971014492753625,2
2.7,6.596060943887031,Sawyer,656.261612783352,91.0442214790041,5,1977,1977,2,44.96469713861018,1
3.37,,Somerst,196.6740988480119,140.46822742474916,6,2000,2000,2,40.876997398736535,2
3.303,7.432181345224824,NWAmes,966.1835748792272,166.29505759940542,6,1972,1972,2,44.96469713861018,1
3.2,8.082497212931996,NAmes,929.022668153103,103.6789297658863,6,1962,1962,2,40.876997398736535,1
2.798,,NAmes,1146.5997770345598,132.10702341137124,5,1960,1978,1,26.570048309178745,1
3.06,7.432181345224824,NAmes,891.8617614269789,141.21144555927165,6,1955,1972,1,33.81642512077295,1
2.7,6.503158677071721,NAmes,1078.2237086584914,193.23671497584544,5,1969,1969,2,46.82274247491639,1
3.37,7.617985878855444,NAmes,837.9784466740989,125.4180602006689,6,1964,1964,2,48.30917874396136,1
2.48,4.645113340765515,OldTown,836.1204013377927,162.57896692679302,5,1880,1991,1,22.296544035674472,1
4.19,3.1586770717205503,NridgHt,426.4214046822743,144.3701226309922,8,2006,2006,2,58.24972129319956,2
1.65,7.896692679301376,NWAmes,1105.5369751021926,131.08509847640283,7,1977,1977,2,50.538833147528806,2
2.788,7.432181345224824,NAmes,859.3459680416203,98.10479375696768,5,1954,2005,1,24.15458937198068,1
2.88,5.945745076179859,OldTown,648.3649201040506,98.10479375696768,6,1980,1980,2,53.51170568561873,0
4.0,5.574136008918618,SWISU,1012.263099219621,315.40319583797844,6,1914,1995,0,0.0,2
1.2,4.7380156075808255,BrkSide,568.561872909699,74.32181345224824,2,1936,1950,0,0.0,1
1.86,4.645113340765515,OldTown,557.4136008918618,128.85544407283538,5,1954,1954,1,23.78298030471944,2
1.7,6.22445187662579,Edwards,815.4031958379785,73.950204384987,5,1910,1950,0,0.0,1
5.29122,4.923820141211446,Blmngtn,369.9368264585656,145.57785209959124,8,2006,2006,3,60.20066889632108,2
5.48,5.759940542549239,NridgHt,1177.7220364176887,141.02564102564102,8,2003,2004,2,54.626532887402455,1
4.52,,Somerst,654.9609810479376,179.20847268673356,7,2001,2001,2,60.38647342995169,2
6.9,6.967670011148273,NAmes,1287.625418060201,251.20772946859904,8,1972,1995,2,49.98141954663694,2
3.04,7.432181345224824,NWAmes,1002.694165737644,150.5016722408027,5,1969,1969,2,42.92084726867336,2
7.41756,7.896692679301376,Somerst,853.4931252322557,164.065403195838,9,2009,2009,3,44.40728353771832,2
2.865,,NAmes,978.2608695652176,91.1371237458194,6,1971,1971,2,53.51170568561873,1
1.966,5.574136008918618,NAmes,668.8963210702342,97.3615756224452,5,1950,1950,2,39.01895206243032,1
3.1,7.896692679301376,Edwards,971.0144927536232,101.63507989594947,6,1953,1953,2,45.9866220735786,1
3.1,6.503158677071721,NAmes,715.3474544778893,170.84726867335564,6,1966,1966,2,41.06280193236715,1
1.69,1.9509476031215165,MeadowV,179.85878855444074,58.52842809364549,4,1970,1970,0,0.0,1
4.119,6.038647342995169,Somerst,754.8309178743962,154.68227424749165,7,2007,2007,2,52.21107395020439,2
2.16,5.574136008918618,Edwards,843.9241917502787,140.28242289111856,4,1940,1950,1,27.499070977331847,1
3.82,6.503158677071721,CollgCr,812.8948346339652,159.42028985507247,7,1996,1996,2,47.56596060943888,2
2.7,5.574136008918618,IDOTRR,958.7513935340024,136.47342995169083,6,1906,1995,1,20.066889632107024,1
7.0,8.454106280193237,NoRidge,969.6209587513936,196.30248978075068,8,1995,1995,3,77.94500185804534,2
1.76,1.9509476031215165,BrDale,156.0758082497213,101.44927536231884,6,1971,1971,1,24.52619843924192,1
2.91,6.688963210702341,NAmes,929.6729840208102,97.82608695652176,5,1959,2006,1,28.98550724637681,1
2.98,5.574136008918618,Crawfor,668.8963210702342,139.53920475659606,7,1931,2000,1,25.08361204013378,1
1.95,7.246376811594203,NAmes,1626.0683760683762,135.45150501672242,6,1948,1950,1,30.6577480490524,1
3.34,6.967670011148273,Edwards,923.1698253437384,138.0527684875511,5,1964,1999,2,44.593088071348944,1
3.958,,NWAmes,1150.5016722408027,179.76588628762542,7,1976,1976,2,51.09624674842066,2
8.04,4.830917874396135,NoRidge,4328.223708658492,227.4247491638796,8,1994,2005,3,66.05351170568562,2
2.2,11.148272017837236,NAmes,1259.7547380156077,129.31995540691193,6,1968,1968,2,53.51170568561873,1
2.75,8.361204013377927,Edwards,930.1374953548868,109.71757710888146,4,1972,1972,2,54.626532887402455,2
8.46,4.552211073950205,Somerst,1941.285767372724,194.8160535117057,8,2005,2006,3,105.35117056856188,1
4.61,9.847640282422892,Gilbert,1039.9479747305834,179.85878855444074,8,2000,2000,2,46.82274247491639,2
2.58,,NAmes,1714.0468227424751,221.1073950204385,6,1965,1979,2,55.36975102192494,2
3.87,6.038647342995169,SawyerW,754.8309178743962,155.982905982906,6,1994,1998,2,53.41880341880342,2
3.36,,Sawyer,1316.8896321070235,133.5005574136009,5,1956,1987,2,53.51170568561873,1
2.75,7.432181345224824,Crawfor,1077.6662950575994,109.62467484206616,4,1922,1950,1,23.411371237458194,1
3.47,5.945745076179859,CollgCr,802.0252694165738,137.123745819398,6,2005,2005,2,50.16722408026756,2
2.072,5.016722408026756,Edwards,615.849126718692,127.1832032701598,6,1925,1950,1,27.87068004459309,2
3.3,,Veenker,1045.1505016722408,112.22593831289484,6,1977,1977,2,50.72463768115942,1
5.15,10.219249349684134,Crawfor,1341.6945373467113,170.84726867335564,6,1957,2004,2,38.64734299516908,2
2.8,7.432181345224824,NAmes,854.7008547008547,105.5369751021925,6,1965,1965,1,35.67447045707915,1
2.97,2.229654403567447,NPkVill,212.65328874024527,133.87216648086215,6,1978,1978,2,40.876997398736535,2
1.74,5.574136008918618,OldTown,891.8617614269789,164.80862133036047,4,1900,1950,3,72.37086584912673,2
2.19,4.830917874396135,OldTown,838.1642512077295,73.57859531772576,5,1924,2006,1,22.296544035674472,1
7.45,7.432181345224824,StoneBr,1100.3344481605352,190.07803790412487,8,2008,2008,3,77.48049052396878,2
2.57,,Sawyer,923.9130434782608,91.78743961352656,5,1961,1961,2,53.14009661835749,1
2.86,4.645113340765515,SawyerW,744.3329617242662,85.74879227053141,6,1980,1980,1,24.52619843924192,2
3.18868,5.109624674842067,SWISU,418.0602006688964,141.21144555927165,5,1932,2000,1,26.105536975102197,1
3.46,,ClearCr,268.2088442958008,119.9368264585656,6,1996,1997,2,40.04087699739874,1
5.7,8.361204013377927,CollgCr,1044.9646971386103,154.96098104793757,9,2002,2002,3,65.21739130434783,2
4.42,5.388331475287997,NoRidge,1557.9710144927535,170.84726867335564,7,1998,1998,2,45.15050167224081,2
4.15,,StoneBr,470.2712746191007,194.1657376439985,7,1984,1984,2,53.60460795243405,2
4.5575,7.803790412486065,Somerst,948.2534373838722,163.60089186176145,7,2007,2007,2,53.69751021924935,3
2.976,,Somerst,474.2660720921591,102.37829803047195,7,2004,2004,2,44.593088071348944,2
7.84,5.574136008918618,StoneBr,751.486436269045,131.82831661092533,8,2007,2007,2,52.67558528428094,2
3.894,5.667038275733928,NridgHt,703.9204756596062,126.53288740245264,6,2005,2006,2,42.73504273504274,2
2.82,,CollgCr,411.1854329245634,78.78112225938314,6,2004,2004,2,39.01895206243032,1
15.1,9.66183574879227,NoRidge,2000.6503158677076,400.96618357487927,10,1994,1995,3,77.29468599033817,3
6.7,3.901895206243033,Timber,2431.995540691193,234.02081010776664,7,1989,1990,2,58.342623560014864,2
2.1696,5.574136008918618,OldTown,501.6722408026756,99.68413229282795,5,1921,1968,1,30.28613898179116,1
2.83,4.7380156075808255,BrkSide,568.561872909699,142.97658862876256,5,1936,1950,2,53.51170568561873,1
3.52,5.016722408026756,Timber,1283.0732069862506,105.6298773690078,6,1987,1987,2,51.18914901523598,2
1.78,4.645113340765515,BrkSide,557.4136008918618,57.227796358231146,5,1921,1950,1,19.04496469713861,1
2.47,5.295429208472688,Edwards,596.4325529542921,106.65180230397624,5,1952,1952,1,28.613898179115573,1
2.77,6.038647342995169,Sawyer,785.0241545893721,83.05462653288741,5,1965,2009,1,31.21516164994426,1
3.92,5.481233742103307,Somerst,397.8075065031587,129.2270531400966,7,2004,2004,2,49.238201412114456,2
6.25,7.896692679301376,Timber,1331.3823857302118,167.22408026755855,8,2002,2002,3,71.07023411371237,2
2.8,7.432181345224824,NWAmes,891.8617614269789,108.13823857302118,7,1969,1969,2,49.05239687848384,1
7.23838,7.617985878855444,StoneBr,1155.5183946488296,239.3162393162393,8,2006,2006,3,61.87290969899666,2
2.8,7.060572277963582,OldTown,708.8442958008176,168.33890746934227,5,1900,1996,2,62.43032329988852,2
4.26,6.503158677071721,CollgCr,780.3790412486065,137.86696395392048,7,2004,2005,2,56.29877369007804,2
1.1,6.503158677071721,IDOTRR,520.2526941657377,101.44927536231884,4,1930,1950,0,0.0,2
6.04,,ClearCr,10697.603121516166,169.453734671126,7,1971,2002,2,68.6547751765143,2
5.08,4.459308807134894,NridgHt,579.7101449275362,123.00260126347084,8,2006,2006,2,51.09624674842066,2
3.5908,6.038647342995169,Gilbert,837.7926421404683,135.2657004830918,7,2007,2007,2,37.16090672612412,2
2.198,,Sawyer,665.3660349312523,83.9836492010405,5,1966,1966,1,37.90412486064661,1
1.04,5.202526941657377,BrkSide,383.6863619472316,67.72575250836121,3,1935,2003,0,0.0,1
2.05552,6.13154960981048,IDOTRR,809.3645484949833,109.43887030843553,4,1900,1950,1,35.67447045707915,1
3.78,3.716090672612412,StoneBr,433.9464882943144,114.08398364920104,8,1988,1989,2,43.84986993682646,2
2.58,5.574136008918618,BrkSide,917.2240802675586,89.18617614269789,4,1970,1970,2,53.51170568561873,1
2.61,,Sawyer,1255.7599405425492,137.40245261984393,6,1976,2005,2,44.12857673727239,2
3.3,7.246376811594203,NWAmes,942.0289855072464,125.4180602006689,6,1974,1974,2,44.40728353771832,2
3.19,5.574136008918618,OldTown,1003.3444816053512,237.2723894463025,7,1890,1998,2,65.40319583797844,1
3.14,7.432181345224824,NWAmes,929.022668153103,109.43887030843553,5,1973,2000,2,40.78409513192122,1
6.82,8.918617614269788,NoRidge,979.3756967670012,224.6376811594203,7,1993,1994,3,91.32292827945004,2
2.57,6.410256410256411,CollgCr,921.5904868078782,90.2081010776663,5,1969,1969,1,27.87068004459309,1
5.5,,StoneBr,609.7175771088815,161.83574879227055,8,1985,1985,2,52.39687848383501,2
2.86,,CollgCr,411.1854329245634,78.78112225938314,6,2004,2004,2,39.01895206243032,1
2.49,6.503158677071721,NAmes,754.3664065403196,80.2675585284281,4,1970,1970,2,43.01374953548867,1
2.7,5.574136008918618,Edwards,759.1973244147158,136.56633221850615,4,1954,1972,1,50.910442214790045,2
6.4,7.989594946116686,Edwards,1234.2995169082126,157.74804905239688,9,2007,2008,3,71.3489409141583,2
2.41,5.574136008918618,NAmes,646.5997770345597,80.2675585284281,4,1970,1970,2,61.3154960981048,1
4.44,,Crawfor,2015.514678558157,156.0758082497213,6,1988,2007,2,50.16722408026756,2
3.89,5.945745076179859,CollgCr,679.4871794871796,114.45559271646228,7,2007,2007,2,58.71423262727611,2
2.2,7.896692679301376,NAmes,1066.0535117056857,164.9944258639911,5,1958,1958,3,82.49721293199555,2
2.06,4.830917874396135,IDOTRR,579.7101449275362,112.22593831289484,4,1925,1950,2,50.07432181345225,1
4.73,3.6231884057971016,StoneBr,500.6503158677072,150.13006317354143,8,1995,1996,2,56.48457822370866,2
3.75,6.781865477517652,Timber,890.9327387588257,106.4659977703456,7,2003,2003,2,40.69119286510591,2
4.45,6.967670011148273,CollgCr,1059.4574507617986,188.68450390189523,7,1998,1999,2,50.26012634708288,2
2.628,7.432181345224824,Sawyer,929.022668153103,106.28019323671498,5,1961,1983,1,24.52619843924192,1
2.16,,Sawyer,834.0765514678559,88.07134894091416,5,1968,1968,1,27.87068004459309,1
3.26,5.574136008918618,OldTown,1003.3444816053512,164.2512077294686,7,1914,1970,2,29.72872538089929,1
1.87,5.574136008918618,NAmes,793.7569676700112,96.61835748792272,3,1950,1950,2,37.16090672612412,2
4.798,6.688963210702341,Gilbert,972.0364176885917,167.31698253437384,8,2005,2005,3,74.32181345224824,2
3.58,5.574136008918618,Edwards,1003.3444816053512,111.48272017837236,5,1987,1988,0,0.0,3
3.8,6.038647342995169,CollgCr,865.1988108509848,160.5351170568562,7,2004,2004,2,53.14009661835749,2
2.64,5.574136008918618,OldTown,891.8617614269789,133.03604607952434,5,1910,2002,2,33.44481605351171,2
2.84,6.038647342995169,Sawyer,628.7625418060201,84.726867335563,6,1961,1996,1,26.755852842809364,1
3.58,6.038647342995169,SawyerW,785.0241545893721,125.3251579338536,7,2000,2001,2,50.07432181345225,2
3.5,6.503158677071721,Sawyer,1197.1386101820883,136.00891861761428,5,1963,1999,2,44.593088071348944,2
3.6,3.808992939427722,StoneBr,501.20772946859904,124.21033073206986,8,1993,1993,2,42.92084726867336,2
5.996,,NWAmes,832.6830174656262,252.22965440356745,8,1976,1996,2,77.20178372352287,3
4.72,,Gilbert,817.0754366406541,209.58751393534004,7,2000,2000,2,51.46785581568191,2
5.31958,6.038647342995169,OldTown,1086.9565217391305,245.2619843924192,7,1880,2003,4,80.2675585284281,1
5.208,5.481233742103307,NoRidge,984.113712374582,159.7918989223337,7,1996,1996,2,48.959494611668525,2
1.96,4.645113340765515,Edwards,780.8435525826831,142.04756596060946,4,1945,1950,1,22.296544035674472,2
1.93,5.109624674842067,OldTown,817.5399479747306,105.90858416945376,4,1910,2004,0,0.0,1
3.24,,Gilbert,719.9925678186548,122.6309921962096,7,2003,2003,2,37.16090672612412,2
4.34,7.339279078409514,CollgCr,858.045336306206,138.7959866220736,6,1997,1997,2,53.51170568561873,2
5.51,7.432181345224824,NridgHt,951.3192121887774,194.908955778521,8,2005,2005,3,81.56819026384244,2
3.12,5.667038275733928,NAmes,736.7149758454107,95.31772575250837,6,1969,2005,2,40.876997398736535,1
3.45,3.1586770717205503,Somerst,300.0743218134523,136.65923448532146,6,1999,1999,2,40.876997398736535,2
4.24,6.317354143441101,CollgCr,1000.4645113340766,164.2512077294686,8,2007,2007,2,53.69751021924935,2
3.178,,Sawyer,1079.1527313266445,128.76254180602007,6,1978,1978,2,40.876997398736535,2
3.588,2.229654403567447,Somerst,211.8171683389075,139.44630248978075,7,1999,1999,2,40.876997398736535,2
5.8,6.038647342995169,NoRidge,1138.7030843552584,235.1356373095504,8,1995,1995,3,69.86250464511335,2
2.55,6.503158677071721,NAmes,845.4106280193237,80.2675585284281,6,1959,1959,1,27.87068004459309,1
2.0,5.574136008918618,BrkSide,642.0475659606095,120.8658491267187,5,1924,1950,2,40.876997398736535,1
4.304,6.688963210702341,Somerst,802.6755852842809,143.71980676328502,7,2009,2009,2,57.04199182460052,2
6.74,7.617985878855444,NoRidge,876.0683760683761,219.7138610182089,8,1999,1999,3,79.52434039390562,2
5.4,2.787068004459309,Veenker,887.1237458193981,138.7959866220736,8,1995,1996,2,44.68599033816425,1
5.28264,6.967670011148273,Somerst,1355.1653660349314,139.91081382385732,9,2008,2008,2,54.998141954663694,2
3.93,7.432181345224824,NWAmes,968.1345224823486,159.23448532144187,7,1988,1988,2,46.07952434039391,2
3.2,6.967670011148273,Mitchel,1162.021553325901,162.57896692679302,6,1940,1985,1,39.297658862876254,2
4.33674,6.503158677071721,CollgCr,845.4106280193237,170.5685618729097,7,2004,2005,2,44.96469713861018,2
10.76,4.366406540319584,StoneBr,4970.642883686362,304.62653288740245,8,2003,2003,3,78.13080639167596,3
2.698,,Sawyer,673.7272389446302,79.71014492753623,5,1982,1982,2,53.51170568561873,1
2.04,6.22445187662579,Edwards,824.6934225195096,113.34076551467857,4,1951,1951,2,36.78929765886288,1
2.14,8.732813080639168,Edwards,726.4028242289112,103.7718320327016,6,1976,1976,2,62.43032329988852,1
2.29,6.503158677071721,NAmes,942.9580081753996,84.726867335563,5,1958,1958,1,25.54812337421033,1
7.9,10.219249349684134,NridgHt,1321.6276477146043,183.29617242660723,8,2006,2006,3,83.14752879970271,2
3.24,2.9728725380899297,Mitchel,418.0602006688964,111.8543292456336,6,1998,1998,2,38.27573392790784,2
4.43,7.989594946116686,CollgCr,1041.4344109996284,149.94425863991083,7,2005,2006,3,80.36046079524341,2
2.85,9.29022668153103,Sawyer,1240.2452619843923,83.05462653288741,5,1974,1974,2,40.876997398736535,1
2.88,5.574136008918618,SawyerW,780.3790412486065,187.6625789669268,5,1977,1977,2,58.52842809364549,2
2.7,7.246376811594203,Mitchel,978.2608695652176,93.27387588257156,6,1977,1977,2,46.82274247491639,1
3.52,5.852842809364549,Gilbert,731.6053511705686,116.4065403195838,7,1995,1996,2,37.34671125975474,2
3.518,6.038647342995169,SawyerW,664.5299145299145,148.92233370494242,6,1992,1992,2,44.96469713861018,2
3.742,6.22445187662579,CollgCr,1512.9134150873283,132.85024154589374,7,2001,2002,2,56.20587142326273,2
3.31,,Mitchel,845.503530286139,103.12151616499445,5,1978,1978,2,55.9271646228168,1
2.56,3.2515793385358607,OldTown,585.2842809364549,137.86696395392048,6,1914,2001,0,0.0,2
3.23,,NWAmes,909.513192121888,124.67484206614644,6,1967,1967,2,42.45633593459681,2
2.78,5.574136008918618,OldTown,1003.3444816053512,153.4745447788926,5,1915,1950,1,38.64734299516908,2
4.66,7.060572277963582,SawyerW,942.214790040877,193.60832404310668,7,2004,2004,2,57.41360089186176,2
2.158,4.645113340765515,OldTown,557.4136008918618,83.70494240059458,4,1954,2000,1,26.105536975102197,1
3.75,,ClearCr,1133.8721664808622,193.8870308435526,6,1966,2007,2,41.248606465997774,2
3.204,3.994797473058343,Blmngtn,295.6150130063174,106.3730955035303,7,2005,2006,2,36.88219992567819,2
