Date,PJME_MW
2007-06-27,45894.208333333336
2007-06-28,43754.75
2007-06-29,36818.666666666664
2007-06-30,32409.0
2007-07-01,29135.208333333332
2007-07-02,31131.875
2007-07-03,31839.708333333332
2007-07-04,29251.208333333332
2007-07-05,34987.458333333336
2007-07-06,37468.208333333336
2007-07-07,35124.833333333336
2007-07-08,37286.5
2007-07-09,45178.833333333336
2007-07-10,45925.5
2007-07-11,43263.041666666664
2007-07-12,37950.0
2007-07-13,36641.458333333336
2007-07-14,34256.791666666664
2007-07-15,37336.958333333336
2007-07-16,40928.25
2007-07-17,41550.25
2007-07-18,41558.125
2007-07-19,41081.416666666664
2007-07-20,37997.916666666664
2007-07-21,32060.75
2007-07-22,31694.625
2007-07-23,33717.583333333336
2007-07-24,35044.458333333336
2007-07-25,38443.708333333336
2007-07-26,41027.916666666664
2007-07-27,41752.416666666664
2007-07-28,38738.75
2007-07-29,35773.208333333336
2007-07-30,39955.541666666664
2007-07-31,41551.0
2007-08-01,42768.625
2007-08-02,45046.416666666664
2007-08-03,45370.375
2007-08-04,42069.0
2007-08-05,37083.416666666664
2007-08-06,42150.833333333336
2007-08-07,45809.541666666664
2007-08-08,48939.25
2007-08-09,44415.958333333336
2007-08-10,39711.375
2007-08-11,32484.833333333332
2007-08-12,35181.583333333336
2007-08-13,41409.541666666664
2007-08-14,37668.0
2007-08-15,38808.625
2007-08-16,41612.875
2007-08-17,41989.625
2007-08-18,31348.541666666668
2007-08-19,28492.791666666668
2007-08-20,31530.375
2007-08-21,31102.166666666668
2007-08-22,30764.958333333332
2007-08-23,32850.5
2007-08-24,38296.416666666664
2007-08-25,41261.75
2007-08-26,37229.375
2007-08-27,38601.125
2007-08-28,38362.625
2007-08-29,38541.083333333336
2007-08-30,39617.916666666664
2007-08-31,38121.541666666664
2007-09-01,31366.958333333332
2007-09-02,29048.375
2007-09-03,31523.125
2007-09-04,37361.458333333336
2007-09-05,36901.625
2007-09-06,38608.041666666664
2007-09-07,41057.125
2007-09-08,39127.375
2007-09-09,37069.5
2007-09-10,42326.958333333336
2007-09-11,38370.916666666664
2007-09-12,33620.541666666664
2007-09-13,32563.625
2007-09-14,33095.541666666664
2007-09-15,28522.708333333332
2007-09-16,25823.75
2007-09-17,29487.416666666668
2007-09-18,29994.916666666668
2007-09-19,30894.458333333332
2007-09-20,31877.166666666668
2007-09-21,33353.333333333336
2007-09-22,32321.625
2007-09-23,30785.5
2007-09-24,32492.375
2007-09-25,34808.416666666664
2007-09-26,38415.791666666664
2007-09-27,38516.958333333336
2007-09-28,34413.5
2007-09-29,28089.041666666668
2007-09-30,27030.625
2007-10-01,30702.0
2007-10-02,31399.458333333332
2007-10-03,34133.958333333336
2007-10-04,36277.0
2007-10-05,35271.875
2007-10-06,32218.458333333332
2007-10-07,32675.791666666668
2007-10-08,37684.875
2007-10-09,37383.041666666664
2007-10-10,33864.166666666664
2007-10-11,30857.625
2007-10-12,29133.458333333332
2007-10-13,26472.541666666668
2007-10-14,25929.541666666668
2007-10-15,29382.916666666668
2007-10-16,29952.666666666668
2007-10-17,30907.541666666668
2007-10-18,31780.875
2007-10-19,33715.916666666664
2007-10-20,27782.875
2007-10-21,26344.583333333332
2007-10-22,30473.25
2007-10-23,32304.875
2007-10-24,31597.541666666668
2007-10-25,29677.166666666668
2007-10-26,29832.666666666668
2007-10-27,27635.958333333332
2007-10-28,26013.166666666668
2007-10-29,30419.375
2007-10-30,30831.708333333332
2007-10-31,30262.25
2007-11-01,30143.75
2007-11-02,30252.416666666668
2007-11-03,28075.958333333332
2007-11-04,27588.130434782608
2007-11-05,30711.958333333332
2007-11-06,30944.5
2007-11-07,31977.041666666668
2007-11-08,32853.666666666664
2007-11-09,32817.833333333336
2007-11-10,30104.958333333332
2007-11-11,29310.125
2007-11-12,31768.083333333332
2007-11-13,31118.875
2007-11-14,31514.833333333332
2007-11-15,31569.875
2007-11-16,32663.958333333332
2007-11-17,30650.416666666668
2007-11-18,29978.291666666668
2007-11-19,33468.0
2007-11-20,32700.708333333332
2007-11-21,31042.875
2007-11-22,26313.333333333332
2007-11-23,29647.416666666668
2007-11-24,31036.083333333332
2007-11-25,29722.708333333332
2007-11-26,31782.541666666668
2007-11-27,31157.5
2007-11-28,33128.208333333336
2007-11-29,33278.916666666664
2007-11-30,33494.833333333336
2007-12-01,32398.583333333332
2007-12-02,33229.666666666664
2007-12-03,34310.833333333336
2007-12-04,36711.75
2007-12-05,37718.208333333336
2007-12-06,38085.5
2007-12-07,38179.708333333336
2007-12-08,32859.125
2007-12-09,32613.958333333332
2007-12-10,34419.75
2007-12-11,34288.083333333336
2007-12-12,33112.583333333336
2007-12-13,36139.291666666664
2007-12-14,34801.416666666664
2007-12-15,34253.916666666664
2007-12-16,33676.416666666664
2007-12-17,37457.541666666664
2007-12-18,37299.083333333336
2007-12-19,36543.708333333336
2007-12-20,35487.5
2007-12-21,35490.916666666664
2007-12-22,32369.0
2007-12-23,30242.541666666668
2007-12-24,30586.666666666668
2007-12-25,29377.791666666668
2007-12-26,34397.791666666664
2007-12-27,33640.541666666664
2007-12-28,32821.958333333336
2007-12-29,29884.375
2007-12-30,31261.791666666668
2007-12-31,31896.125
2008-01-01,30635.125
2008-01-02,36735.0
2008-01-03,39986.416666666664
2008-01-04,38549.125
2008-01-05,33803.416666666664
2008-01-06,30588.916666666668
2008-01-07,31616.416666666668
2008-01-08,30885.125
2008-01-09,30702.833333333332
2008-01-10,32473.041666666668
2008-01-11,32500.291666666668
2008-01-12,29910.75
2008-01-13,30646.958333333332
2008-01-14,34169.583333333336
2008-01-15,35989.0
2008-01-16,36025.041666666664
2008-01-17,36657.541666666664
2008-01-18,34312.75
2008-01-19,33061.416666666664
2008-01-20,35304.291666666664
2008-01-21,39723.083333333336
2008-01-22,38549.458333333336
2008-01-23,35823.041666666664
2008-01-24,37464.833333333336
2008-01-25,37911.666666666664
2008-01-26,35009.125
2008-01-27,32621.375
2008-01-28,35754.0
2008-01-29,35653.458333333336
2008-01-30,34097.166666666664
2008-01-31,35811.75
2008-02-01,35776.916666666664
2008-02-02,31816.416666666668
2008-02-03,31000.25
2008-02-04,33652.666666666664
2008-02-05,32753.708333333332
2008-02-06,31366.791666666668
2008-02-07,31641.333333333332
2008-02-08,33116.375
2008-02-09,31392.583333333332
2008-02-10,31589.333333333332
2008-02-11,40294.583333333336
2008-02-12,39842.041666666664
2008-02-13,36471.5
2008-02-14,36145.25
2008-02-15,34724.875
2008-02-16,32384.083333333332
2008-02-17,31948.083333333332
2008-02-18,30932.125
2008-02-19,34343.958333333336
2008-02-20,37269.333333333336
2008-02-21,37441.708333333336
2008-02-22,37101.708333333336
2008-02-23,33522.583333333336
2008-02-24,32462.541666666668
2008-02-25,34087.708333333336
2008-02-26,34429.541666666664
2008-02-27,34740.333333333336
2008-02-28,38182.583333333336
2008-02-29,37175.083333333336
2008-03-01,31665.333333333332
2008-03-02,31304.125
2008-03-03,32381.333333333332
2008-03-04,31102.791666666668
2008-03-05,31278.458333333332
2008-03-06,32441.25
2008-03-07,33067.458333333336
2008-03-08,29858.375
2008-03-09,31484.347826086956
2008-03-10,34076.458333333336
2008-03-11,32477.125
2008-03-12,32539.208333333332
2008-03-13,32719.5
2008-03-14,30975.791666666668
2008-03-15,27769.333333333332
2008-03-16,28336.833333333332
2008-03-17,32665.416666666668
2008-03-18,32818.916666666664
2008-03-19,32083.0
2008-03-20,31143.375
2008-03-21,31006.75
2008-03-22,29123.583333333332
2008-03-23,28292.791666666668
2008-03-24,31976.125
2008-03-25,32448.916666666668
2008-03-26,30859.0
2008-03-27,31280.458333333332
2008-03-28,30605.958333333332
2008-03-29,29059.541666666668
2008-03-30,29030.5
2008-03-31,32031.666666666668
2008-04-01,30360.75
2008-04-02,30244.166666666668
2008-04-03,32114.041666666668
2008-04-04,31315.041666666668
2008-04-05,27246.083333333332
2008-04-06,27465.75
2008-04-07,31527.833333333332
2008-04-08,30820.75
2008-04-09,30300.375
2008-04-10,29541.416666666668
2008-04-11,28999.125
2008-04-12,26458.208333333332
2008-04-13,25633.541666666668
2008-04-14,29637.291666666668
2008-04-15,29987.333333333332
2008-04-16,29937.5
2008-04-17,29609.75
2008-04-18,29441.041666666668
2008-04-19,26814.291666666668
2008-04-20,25649.291666666668
2008-04-21,28747.541666666668
2008-04-22,29073.458333333332
2008-04-23,29618.5
2008-04-24,29851.916666666668
2008-04-25,29098.916666666668
2008-04-26,26555.541666666668
2008-04-27,25252.75
2008-04-28,29363.416666666668
2008-04-29,29080.916666666668
2008-04-30,29380.0
2008-05-01,29526.583333333332
2008-05-02,29279.833333333332
2008-05-03,26497.833333333332
2008-05-04,25642.958333333332
2008-05-05,28876.125
2008-05-06,29524.041666666668
2008-05-07,30117.416666666668
2008-05-08,30520.25
2008-05-09,29153.75
2008-05-10,25992.875
2008-05-11,25039.916666666668
2008-05-12,29751.0
2008-05-13,29587.25
2008-05-14,29366.375
2008-05-15,29888.458333333332
2008-05-16,29425.25
2008-05-17,26278.083333333332
2008-05-18,25556.125
2008-05-19,28713.291666666668
2008-05-20,29805.666666666668
2008-05-21,29470.208333333332
2008-05-22,29150.791666666668
2008-05-23,28658.791666666668
2008-05-24,25604.333333333332
2008-05-25,24899.166666666668
2008-05-26,26737.583333333332
2008-05-27,33459.708333333336
2008-05-28,30158.583333333332
2008-05-29,30025.458333333332
2008-05-30,31088.333333333332
2008-05-31,29581.375
2008-06-01,29393.666666666668
2008-06-02,32090.75
2008-06-03,32979.208333333336
2008-06-04,33057.666666666664
2008-06-05,33846.666666666664
2008-06-06,34638.0
2008-06-07,38209.0
2008-06-08,41483.125
2008-06-09,47511.833333333336
2008-06-10,47808.166666666664
2008-06-11,40940.541666666664
2008-06-12,39882.583333333336
2008-06-13,39225.333333333336
2008-06-14,37600.625
2008-06-15,35035.416666666664
2008-06-16,37294.958333333336
2008-06-17,33578.625
2008-06-18,31547.666666666668
2008-06-19,31429.083333333332
2008-06-20,32754.208333333332
2008-06-21,32767.625
2008-06-22,33359.958333333336
2008-06-23,37575.708333333336
2008-06-24,35370.25
2008-06-25,36341.458333333336
2008-06-26,38929.041666666664
2008-06-27,40752.5
2008-06-28,38793.541666666664
2008-06-29,37697.833333333336
2008-06-30,39002.416666666664
2008-07-01,37694.75
2008-07-02,37466.625
2008-07-03,38697.333333333336
2008-07-04,33440.208333333336
2008-07-05,32259.958333333332
2008-07-06,32866.708333333336
2008-07-07,39224.416666666664
2008-07-08,42332.0
2008-07-09,40782.208333333336
2008-07-10,39323.375
2008-07-11,38521.916666666664
2008-07-12,37976.916666666664
2008-07-13,37246.375
2008-07-14,38398.416666666664
2008-07-15,39134.291666666664
2008-07-16,40719.25
2008-07-17,42673.875
2008-07-18,44459.5
2008-07-19,42542.083333333336
2008-07-20,42771.458333333336
2008-07-21,45132.708333333336
2008-07-22,44301.333333333336
2008-07-23,40880.416666666664
2008-07-24,37867.333333333336
2008-07-25,37126.083333333336
2008-07-26,36239.708333333336
2008-07-27,34464.875
2008-07-28,37624.583333333336
2008-07-29,41009.458333333336
2008-07-30,42359.458333333336
2008-07-31,42414.416666666664
2008-08-01,42056.208333333336
2008-08-02,36281.666666666664
2008-08-03,33722.666666666664
2008-08-04,38101.541666666664
2008-08-05,39309.291666666664
2008-08-06,41481.041666666664
2008-08-07,38811.041666666664
2008-08-08,35381.333333333336
2008-08-09,31350.75
2008-08-10,29819.375
2008-08-11,32036.708333333332
2008-08-12,33394.375
2008-08-13,35259.166666666664
2008-08-14,36655.625
2008-08-15,35154.0
2008-08-16,32041.458333333332
2008-08-17,31741.666666666668
2008-08-18,38254.75
2008-08-19,38969.166666666664
2008-08-20,33855.625
2008-08-21,34517.666666666664
2008-08-22,35471.583333333336
2008-08-23,32574.5
2008-08-24,33823.5
2008-08-25,38317.5
2008-08-26,34226.416666666664
2008-08-27,32941.083333333336
2008-08-28,33046.041666666664
2008-08-29,33467.291666666664
2008-08-30,33497.458333333336
2008-08-31,31801.416666666668
2008-09-01,31314.625
2008-09-02,36526.0
2008-09-03,38723.0
2008-09-04,41066.541666666664
2008-09-05,40843.625
2008-09-06,35914.208333333336
2008-09-07,31729.375
2008-09-08,35418.375
2008-09-09,35050.083333333336
2008-09-10,32553.625
2008-09-11,31809.75
2008-09-12,32031.333333333332
2008-09-13,33640.875
2008-09-14,37890.625
2008-09-15,39418.166666666664
2008-09-16,31984.0
2008-09-17,30845.666666666668
2008-09-18,31126.666666666668
2008-09-19,29437.208333333332
2008-09-20,26419.833333333332
2008-09-21,26768.125
2008-09-22,30948.0
2008-09-23,30386.375
2008-09-24,29793.75
2008-09-25,29285.541666666668
2008-09-26,29635.666666666668
2008-09-27,28474.333333333332
2008-09-28,28695.458333333332
2008-09-29,31013.583333333332
2008-09-30,30167.541666666668
2008-10-01,30128.291666666668
2008-10-02,28880.916666666668
2008-10-03,28643.583333333332
2008-10-04,26176.083333333332
2008-10-05,25760.458333333332
2008-10-06,28881.541666666668
2008-10-07,29267.416666666668
2008-10-08,29463.708333333332
2008-10-09,30253.291666666668
2008-10-10,29528.916666666668
2008-10-11,26167.916666666668
2008-10-12,25667.916666666668
2008-10-13,29249.708333333332
2008-10-14,30182.291666666668
2008-10-15,30653.708333333332
2008-10-16,30916.75
2008-10-17,28352.541666666668
2008-10-18,26048.25
2008-10-19,26152.708333333332
2008-10-20,29979.208333333332
2008-10-21,30139.416666666668
2008-10-22,30291.208333333332
2008-10-23,30615.0
2008-10-24,30469.916666666668
2008-10-25,27332.041666666668
2008-10-26,25976.0
2008-10-27,29972.083333333332
2008-10-28,32099.666666666668
2008-10-29,32098.25
2008-10-30,31942.041666666668
2008-10-31,30794.833333333332
2008-11-01,27122.666666666668
2008-11-02,26950.08695652174
2008-11-03,30165.125
2008-11-04,29887.75
2008-11-05,29690.416666666668
2008-11-06,29667.416666666668
2008-11-07,28968.25
2008-11-08,26608.333333333332
2008-11-09,26196.833333333332
2008-11-10,30638.5
2008-11-11,31775.25
2008-11-12,31376.125
2008-11-13,31376.916666666668
2008-11-14,29771.0
2008-11-15,27166.208333333332
2008-11-16,27679.125
2008-11-17,32055.75
2008-11-18,34158.083333333336
2008-11-19,35214.041666666664
2008-11-20,34367.833333333336
2008-11-21,34685.666666666664
2008-11-22,34091.708333333336
2008-11-23,32664.125
2008-11-24,34815.583333333336
2008-11-25,32996.708333333336
2008-11-26,33455.958333333336
2008-11-27,29567.083333333332
2008-11-28,30392.75
2008-11-29,29974.083333333332
2008-11-30,30755.666666666668
2008-12-01,31405.166666666668
2008-12-02,33320.958333333336
2008-12-03,34343.166666666664
2008-12-04,33401.291666666664
2008-12-05,34065.958333333336
2008-12-06,34156.708333333336
2008-12-07,33726.583333333336
2008-12-08,38714.333333333336
2008-12-09,35511.166666666664
2008-12-10,31951.833333333332
2008-12-11,33658.666666666664
2008-12-12,34211.625
2008-12-13,33616.166666666664
2008-12-14,32461.125
2008-12-15,32193.166666666668
2008-12-16,33872.791666666664
2008-12-17,35183.333333333336
2008-12-18,34723.25
2008-12-19,35449.75
2008-12-20,34046.708333333336
2008-12-21,34387.291666666664
2008-12-22,40412.083333333336
2008-12-23,39232.916666666664
2008-12-24,33990.125
2008-12-25,28785.041666666668
2008-12-26,32720.333333333332
2008-12-27,30130.875
2008-12-28,27661.916666666668
2008-12-29,31359.708333333332
2008-12-30,32601.291666666668
2008-12-31,34196.708333333336
2009-01-01,34718.083333333336
2009-01-02,34989.708333333336
2009-01-03,32507.875
2009-01-04,32334.916666666668
2009-01-05,33323.583333333336
2009-01-06,35485.875
2009-01-07,35561.291666666664
2009-01-08,35326.333333333336
2009-01-09,36385.541666666664
2009-01-10,34291.958333333336
2009-01-11,32826.666666666664
2009-01-12,36585.5
2009-01-13,36858.708333333336
2009-01-14,38225.541666666664
2009-01-15,39721.625
2009-01-16,42399.666666666664
2009-01-17,40635.25
2009-01-18,35541.416666666664
2009-01-19,37451.916666666664
2009-01-20,39071.958333333336
2009-01-21,39580.0
2009-01-22,37978.333333333336
2009-01-23,35016.583333333336
2009-01-24,32522.916666666668
2009-01-25,35318.916666666664
2009-01-26,38247.791666666664
2009-01-27,37821.916666666664
2009-01-28,37580.583333333336
2009-01-29,36443.333333333336
2009-01-30,36748.5
2009-01-31,35366.833333333336
2009-02-01,31751.833333333332
2009-02-02,33052.375
2009-02-03,35442.375
2009-02-04,37037.0
2009-02-05,40296.083333333336
2009-02-06,38111.375
2009-02-07,32654.625
2009-02-08,28234.75
2009-02-09,32634.458333333332
2009-02-10,32511.5
2009-02-11,30525.541666666668
2009-02-12,30427.791666666668
2009-02-13,32107.5
2009-02-14,31062.083333333332
2009-02-15,30355.166666666668
2009-02-16,33667.75
2009-02-17,34765.5
2009-02-18,35523.75
2009-02-19,33354.416666666664
2009-02-20,36563.708333333336
2009-02-21,32444.875
2009-02-22,31469.208333333332
2009-02-23,36196.708333333336
2009-02-24,36604.458333333336
2009-02-25,34985.833333333336
2009-02-26,33310.625
2009-02-27,31029.208333333332
2009-02-28,29559.958333333332
2009-03-01,31542.958333333332
2009-03-02,37473.416666666664
2009-03-03,39069.375
2009-03-04,37335.666666666664
2009-03-05,34985.0
2009-03-06,31303.5
2009-03-07,26886.416666666668
2009-03-08,25673.695652173912
2009-03-09,29208.541666666668
2009-03-10,31271.833333333332
2009-03-11,30781.625
2009-03-12,31423.833333333332
2009-03-13,32193.541666666668
2009-03-14,29407.0
2009-03-15,28105.666666666668
2009-03-16,30850.458333333332
2009-03-17,30455.75
2009-03-18,30045.708333333332
2009-03-19,29860.875
2009-03-20,30824.916666666668
2009-03-21,29226.5
2009-03-22,27979.416666666668
2009-03-23,31553.5
2009-03-24,32691.958333333332
2009-03-25,31710.25
2009-03-26,31285.75
2009-03-27,28945.5
2009-03-28,26559.791666666668
2009-03-29,26029.458333333332
2009-03-30,29639.958333333332
2009-03-31,29930.916666666668
2009-04-01,30226.041666666668
2009-04-02,29113.708333333332
2009-04-03,28600.791666666668
2009-04-04,26393.708333333332
2009-04-05,25366.25
2009-04-06,28781.708333333332
2009-04-07,30564.5
2009-04-08,30798.125
2009-04-09,29290.5
2009-04-10,27362.583333333332
2009-04-11,26202.958333333332
2009-04-12,25951.875
2009-04-13,29533.958333333332
2009-04-14,30357.875
2009-04-15,30852.916666666668
2009-04-16,29756.041666666668
2009-04-17,28541.666666666668
2009-04-18,25439.208333333332
2009-04-19,24504.541666666668
2009-04-20,29427.666666666668
2009-04-21,28822.458333333332
2009-04-22,28725.333333333332
2009-04-23,28911.041666666668
2009-04-24,28280.916666666668
2009-04-25,26219.125
2009-04-26,28723.625
2009-04-27,34283.5
2009-04-28,34597.708333333336
2009-04-29,29013.333333333332
2009-04-30,27885.958333333332
2009-05-01,28500.916666666668
2009-05-02,25551.833333333332
2009-05-03,24993.166666666668
2009-05-04,28316.708333333332
2009-05-05,28496.083333333332
2009-05-06,28477.166666666668
2009-05-07,29105.0
2009-05-08,29127.583333333332
2009-05-09,28276.208333333332
2009-05-10,25158.833333333332
2009-05-11,27807.458333333332
2009-05-12,28133.875
2009-05-13,28349.166666666668
2009-05-14,28835.666666666668
2009-05-15,30107.75
2009-05-16,27891.666666666668
2009-05-17,25325.708333333332
2009-05-18,27582.708333333332
2009-05-19,28297.625
2009-05-20,29178.416666666668
2009-05-21,30178.125
2009-05-22,31338.416666666668
2009-05-23,29689.708333333332
2009-05-24,29128.083333333332
2009-05-25,29805.125
2009-05-26,28891.375
2009-05-27,28918.083333333332
2009-05-28,30494.541666666668
2009-05-29,30431.291666666668
2009-05-30,27589.666666666668
2009-05-31,26720.75
2009-06-01,29020.25
2009-06-02,32228.416666666668
2009-06-03,32274.541666666668
2009-06-04,29369.458333333332
2009-06-05,28567.75
2009-06-06,26707.166666666668
2009-06-07,28287.708333333332
2009-06-08,34193.333333333336
2009-06-09,33576.791666666664
2009-06-10,32712.791666666668
2009-06-11,31800.666666666668
2009-06-12,34014.083333333336
2009-06-13,30938.625
2009-06-14,28616.458333333332
2009-06-15,32063.541666666668
2009-06-16,30685.041666666668
2009-06-17,29259.791666666668
2009-06-18,30640.0
2009-06-19,31792.458333333332
2009-06-20,29235.708333333332
2009-06-21,28334.708333333332
2009-06-22,33130.666666666664
2009-06-23,33908.625
2009-06-24,34853.875
2009-06-25,36569.75
2009-06-26,36986.916666666664
2009-06-27,32225.583333333332
2009-06-28,30473.916666666668
2009-06-29,34688.875
2009-06-30,34909.125
2009-07-01,34916.333333333336
2009-07-02,34583.125
2009-07-03,30763.958333333332
2009-07-04,28783.333333333332
2009-07-05,28153.875
2009-07-06,33611.041666666664
2009-07-07,35311.708333333336
2009-07-08,33443.208333333336
2009-07-09,32518.166666666668
2009-07-10,32445.708333333332
2009-07-11,30549.083333333332
2009-07-12,31797.833333333332
2009-07-13,33974.5
2009-07-14,33361.25
2009-07-15,34425.0
2009-07-16,38936.958333333336
2009-07-17,37859.125
2009-07-18,32550.125
2009-07-19,30385.166666666668
2009-07-20,34853.083333333336
2009-07-21,33899.75
2009-07-22,36015.625
2009-07-23,35726.666666666664
2009-07-24,34729.75
2009-07-25,33596.208333333336
2009-07-26,34438.875
2009-07-27,38737.416666666664
2009-07-28,40464.875
2009-07-29,39820.833333333336
2009-07-30,40256.875
2009-07-31,38750.875
2009-08-01,34392.916666666664
2009-08-02,32746.041666666668
2009-08-03,37827.083333333336
2009-08-04,39089.875
2009-08-05,40371.541666666664
2009-08-06,35184.458333333336
2009-08-07,33519.5
2009-08-08,31355.75
2009-08-09,33828.958333333336
2009-08-10,42569.791666666664
2009-08-11,43207.291666666664
2009-08-12,39765.291666666664
2009-08-13,36866.708333333336
2009-08-14,37607.208333333336
2009-08-15,36592.25
2009-08-16,37314.666666666664
2009-08-17,42409.0
2009-08-18,42721.708333333336
2009-08-19,42759.875
2009-08-20,43566.958333333336
2009-08-21,43348.958333333336
2009-08-22,36206.166666666664
2009-08-23,35733.791666666664
2009-08-24,38071.916666666664
2009-08-25,38001.041666666664
2009-08-26,39750.041666666664
2009-08-27,37734.083333333336
2009-08-28,34583.416666666664
2009-08-29,32919.791666666664
2009-08-30,32268.208333333332
2009-08-31,31098.708333333332
2009-09-01,30174.083333333332
2009-09-02,30657.875
2009-09-03,31194.0
2009-09-04,32307.916666666668
2009-09-05,30816.541666666668
2009-09-06,28382.666666666668
2009-09-07,28044.458333333332
2009-09-08,31104.875
2009-09-09,31611.041666666668
2009-09-10,29924.416666666668
2009-09-11,29001.416666666668
2009-09-12,26635.958333333332
2009-09-13,27599.666666666668
2009-09-14,31804.75
2009-09-15,32560.25
2009-09-16,30902.125
2009-09-17,29295.5
2009-09-18,29520.375
2009-09-19,26323.666666666668
2009-09-20,25372.75
2009-09-21,29641.958333333332
2009-09-22,31132.875
2009-09-23,34041.666666666664
2009-09-24,35338.666666666664
2009-09-25,30431.708333333332
2009-09-26,25777.958333333332
2009-09-27,26097.0
2009-09-28,29204.833333333332
2009-09-29,28434.958333333332
2009-09-30,28153.25
2009-10-01,28156.125
2009-10-02,28381.166666666668
2009-10-03,26370.708333333332
2009-10-04,25275.791666666668
2009-10-05,28154.083333333332
2009-10-06,28452.666666666668
2009-10-07,28823.083333333332
2009-10-08,28338.333333333332
2009-10-09,29157.25
2009-10-10,26437.25
2009-10-11,24706.25
2009-10-12,28320.375
2009-10-13,28821.291666666668
2009-10-14,29190.333333333332
2009-10-15,30589.375
2009-10-16,30983.5
2009-10-17,28626.625
2009-10-18,27804.833333333332
2009-10-19,30251.708333333332
2009-10-20,29860.791666666668
2009-10-21,29004.333333333332
2009-10-22,28805.375
2009-10-23,28417.5
2009-10-24,26770.875
2009-10-25,25028.333333333332
2009-10-26,28706.625
2009-10-27,29386.625
2009-10-28,29266.875
2009-10-29,28883.5
2009-10-30,28576.916666666668
2009-10-31,26465.916666666668
2009-11-01,25724.17391304348
2009-11-02,29391.833333333332
2009-11-03,29638.625
2009-11-04,30192.458333333332
2009-11-05,30217.208333333332
2009-11-06,30680.708333333332
2009-11-07,28644.375
2009-11-08,26360.666666666668
2009-11-09,28989.5
2009-11-10,28942.708333333332
2009-11-11,29493.541666666668
2009-11-12,31110.333333333332
2009-11-13,30164.791666666668
2009-11-14,26817.541666666668
2009-11-15,25500.416666666668
2009-11-16,28583.75
2009-11-17,29541.666666666668
2009-11-18,29957.0
2009-11-19,29766.125
2009-11-20,28867.208333333332
2009-11-21,27565.791666666668
2009-11-22,27160.291666666668
2009-11-23,30450.583333333332
2009-11-24,30204.916666666668
2009-11-25,29687.541666666668
2009-11-26,25932.5
2009-11-27,27945.416666666668
2009-11-28,27897.833333333332
2009-11-29,27420.958333333332
2009-11-30,29912.333333333332
2009-12-01,31838.75
2009-12-02,32416.041666666668
2009-12-03,30080.666666666668
2009-12-04,30970.208333333332
2009-12-05,31173.5
2009-12-06,31490.5
2009-12-07,34665.25
2009-12-08,33737.791666666664
2009-12-09,33064.458333333336
2009-12-10,33964.416666666664
2009-12-11,37188.583333333336
2009-12-12,33627.541666666664
2009-12-13,32789.25
2009-12-14,33124.166666666664
2009-12-15,32437.375
2009-12-16,34826.5
2009-12-17,36775.666666666664
2009-12-18,36851.916666666664
2009-12-19,36523.541666666664
2009-12-20,34696.0
2009-12-21,36342.625
2009-12-22,36150.041666666664
2009-12-23,36864.0
2009-12-24,34375.458333333336
2009-12-25,31661.208333333332
2009-12-26,30016.083333333332
2009-12-27,28886.375
2009-12-28,33884.791666666664
2009-12-29,37251.291666666664
2009-12-30,37407.666666666664
2009-12-31,34778.333333333336
2010-01-01,31274.416666666668
2010-01-02,34892.541666666664
2010-01-03,37955.041666666664
2010-01-04,38887.916666666664
2010-01-05,38158.041666666664
2010-01-06,37500.5
2010-01-07,36464.0
2010-01-08,36908.666666666664
2010-01-09,35895.833333333336
2010-01-10,36269.083333333336
2010-01-11,38182.0
2010-01-12,37104.333333333336
2010-01-13,37043.541666666664
2010-01-14,35587.791666666664
2010-01-15,34001.875
2010-01-16,30385.666666666668
2010-01-17,30961.833333333332
2010-01-18,31876.5
2010-01-19,33156.833333333336
2010-01-20,33816.708333333336
2010-01-21,34558.583333333336
2010-01-22,34029.333333333336
2010-01-23,31849.958333333332
2010-01-24,31314.875
2010-01-25,30947.333333333332
2010-01-26,32749.458333333332
2010-01-27,34602.416666666664
2010-01-28,35091.75
2010-01-29,38893.458333333336
2010-01-30,38276.416666666664
2010-01-31,36063.708333333336
2010-02-01,37215.25
2010-02-02,36876.416666666664
2010-02-03,35358.791666666664
2010-02-04,35026.916666666664
2010-02-05,35410.75
2010-02-06,34518.791666666664
2010-02-07,34538.75
2010-02-08,36930.666666666664
2010-02-09,36478.208333333336
2010-02-10,35719.333333333336
2010-02-11,35086.041666666664
2010-02-12,35534.333333333336
2010-02-13,34444.25
2010-02-14,33125.416666666664
2010-02-15,35278.041666666664
2010-02-16,35967.625
2010-02-17,36316.5
2010-02-18,35041.958333333336
2010-02-19,33854.916666666664
2010-02-20,31392.583333333332
2010-02-21,30464.166666666668
2010-02-22,33700.666666666664
2010-02-23,34436.125
2010-02-24,33409.708333333336
2010-02-25,34838.791666666664
2010-02-26,36064.041666666664
2010-02-27,32178.75
2010-02-28,30890.666666666668
2010-03-01,33059.0
2010-03-02,33196.875
2010-03-03,33869.0
2010-03-04,33096.5
2010-03-05,32550.291666666668
2010-03-06,29982.041666666668
2010-03-07,28332.25
2010-03-08,30653.833333333332
2010-03-09,30159.458333333332
2010-03-10,30303.5
2010-03-11,29817.125
2010-03-12,30547.25
2010-03-13,29275.416666666668
2010-03-14,27570.608695652172
2010-03-15,31123.666666666668
2010-03-16,30138.0
2010-03-17,29628.833333333332
2010-03-18,29198.791666666668
2010-03-19,28488.333333333332
2010-03-20,25703.708333333332
